,drugbank_id,category,uniprot_id,organism
8871,DB01336,target,Q15822,Humans
8872,DB01336,target,P08172,Humans
8873,DB01337,target,Q15822,Humans
8874,DB01337,target,P08172,Humans
8875,DB01337,target,P20309,Humans
8876,DB01337,enzyme,P06276,Humans
8877,DB01337,transporter,O15245,Humans
8878,DB01337,transporter,O15244,Humans
8879,DB01338,target,Q15822,Humans
8880,DB01338,target,P08172,Humans
8881,DB01338,target,P20309,Humans
8882,DB01338,enzyme,P06276,Humans
8883,DB01339,target,Q15822,Humans
8884,DB01339,transporter,P08183,Humans
8885,DB01340,target,P12821,Humans
8886,DB01340,transporter,P08183,Humans
8887,DB01340,transporter,P46059,Humans
8888,DB01340,transporter,Q16348,Humans
8889,DB01345,target,P05023,Humans
8890,DB01346,target,P14867,Humans
8891,DB01346,target,P47869,Humans
8892,DB01346,target,Q14524,Humans
8893,DB01346,target,O00180,Humans
8894,DB01346,target,P42262,Humans
8895,DB01348,target,P12821,Humans
8896,DB01348,transporter,P46059,Humans
8897,DB01348,transporter,Q16348,Humans
8898,DB01351,target,P14867,Humans
8899,DB01351,target,P47869,Humans
8900,DB01351,target,P34903,Humans
8901,DB01351,target,P48169,Humans
8902,DB01351,target,P31644,Humans
8903,DB01351,target,Q16445,Humans
8904,DB01351,target,P43681,Humans
8905,DB01351,target,P36544,Humans
8906,DB01351,target,P42262,Humans
8907,DB01351,target,Q13002,Humans
8908,DB01353,target,P14867,Humans
8909,DB01353,target,P47869,Humans
8910,DB01353,target,P34903,Humans
8911,DB01353,target,P48169,Humans
8912,DB01353,target,P31644,Humans
8913,DB01353,target,Q16445,Humans
8914,DB01353,target,P43681,Humans
8915,DB01353,target,P36544,Humans
8916,DB01353,target,P42262,Humans
8917,DB01353,target,Q13002,Humans
8918,DB01357,target,P03372,Humans
8919,DB01357,enzyme,P11712,Humans
8920,DB01357,enzyme,P08684,Humans
8921,DB01357,enzyme,P10632,Humans
8922,DB01359,target,P08588,Humans
8923,DB01359,target,P07550,Humans
8924,DB01359,target,P08908,Humans
8925,DB01359,target,P28222,Humans
8926,DB01359,enzyme,P10635,Humans
8927,DB01359,carrier,P02763,Humans
8928,DB01364,target,P23975,Humans
8929,DB01364,target,P35348,Humans
8930,DB01364,target,P08588,Humans
8931,DB01364,target,P07550,Humans
8932,DB01364,enzyme,P06276,Humans
8933,DB01364,enzyme,P22303,Humans
8934,DB01364,carrier,P02768,Humans
8935,DB01364,transporter,Q05940,Humans
8936,DB01366,target,P07550,Humans
8937,DB01367,target,P27338,Humans
8938,DB01367,target,P10415,Humans
8939,DB01367,enzyme,P05177,Humans
8940,DB01369,target,P0A7J6,Shigella flexneri
8941,DB01369,target,P61177,Escherichia coli O157:H7
8942,DB01369,enzyme,P08684,Humans
8943,DB01370,target,P02787,Humans
8944,DB01370,target,P05023,Humans
8945,DB01370,target,P06870,Humans
8946,DB01370,target,P05067,Humans
8947,DB01370,carrier,P02768,Humans
8948,DB01378,target,P05023,Humans
8949,DB01380,target,P04150,Humans
8950,DB01380,enzyme,P08684,Humans
8951,DB01380,enzyme,P20815,Humans
8952,DB01382,target,P48048,Humans
8953,DB01382,target,Q09428,Humans
8954,DB01390,transporter,Q9Y6R1,Humans
8955,DB01390,transporter,Q9Y6M7,Humans
8956,DB01390,transporter,Q2Y0W8,Humans
8957,DB01390,transporter,Q9BY07,Humans
8958,DB01390,transporter,Q6U841,Humans
8959,DB01392,target,P08913,Humans
8960,DB01392,target,P18089,Humans
8961,DB01392,target,P18825,Humans
8962,DB01392,target,P08908,Humans
8963,DB01392,target,P28222,Humans
8964,DB01392,target,P28221,Humans
8965,DB01392,target,P14416,Humans
8966,DB01392,target,P35462,Humans
8967,DB01392,target,P28223,Humans
8968,DB01392,target,P28335,Humans
8969,DB01392,target,P41595,Humans
8970,DB01392,enzyme,P10635,Humans
8971,DB01392,enzyme,P08684,Humans
8972,DB01393,target,Q07869,Humans
8973,DB01393,target,Q03181,Humans
8974,DB01393,target,P37231,Humans
8975,DB01393,target,O75469,Humans
8976,DB01393,target,P19793,Humans
8977,DB01393,target,P28702,Humans
8978,DB01393,target,P48443,Humans
8979,DB01393,enzyme,P04798,Humans
8980,DB01393,enzyme,P10632,Humans
8981,DB01393,enzyme,P08684,Humans
8982,DB01393,transporter,Q9Y6L6,Humans
8983,DB01394,target,P07437,Humans
8984,DB01394,enzyme,P08684,Humans
8985,DB01394,enzyme,P20813,Humans
8986,DB01394,enzyme,P10632,Humans
8987,DB01394,enzyme,P05181,Humans
8988,DB01394,carrier,P02768,Humans
8989,DB01394,transporter,P08183,Humans
8990,DB01395,target,P06401,Humans
8991,DB01395,target,P08235,Humans
8992,DB01395,target,P10275,Humans
8993,DB01395,target,P04150,Humans
8994,DB01395,enzyme,P35354,Humans
8995,DB01395,enzyme,P27169,Humans
8996,DB01395,enzyme,P08684,Humans
8997,DB01396,target,P05023,Humans
8998,DB01396,enzyme,P08684,Humans
8999,DB01396,enzyme,P05108,Humans
9000,DB01396,carrier,P02768,Humans
9001,DB01396,transporter,P46721,Humans
9002,DB01396,transporter,Q6ZQN7,Humans
9003,DB01396,transporter,P08183,Humans
9004,DB01399,target,P35354,Humans
9005,DB01399,target,P23219,Humans
9006,DB01400,target,P22303,Humans
9007,DB01400,enzyme,P06276,Humans
9008,DB01401,target,P23219,Humans
9009,DB01401,target,P35354,Humans
9010,DB01403,target,P14416,Humans
9011,DB01403,target,P21728,Humans
9012,DB01403,target,P21918,Humans
9013,DB01403,target,P35462,Humans
9014,DB01403,target,P21917,Humans
9015,DB01403,target,P28223,Humans
9016,DB01403,target,P28335,Humans
9017,DB01403,target,P35367,Humans
9018,DB01403,target,P11229,Humans
9019,DB01403,target,P08172,Humans
9020,DB01403,target,P20309,Humans
9021,DB01403,target,P08173,Humans
9022,DB01403,target,P08912,Humans
9023,DB01403,target,P35348,Humans
9024,DB01403,target,P35368,Humans
9025,DB01403,target,P25100,Humans
9026,DB01403,target,P08913,Humans
9027,DB01403,target,P18089,Humans
9028,DB01403,target,P18825,Humans
9029,DB01403,enzyme,P10635,Humans
9030,DB01403,enzyme,P05181,Humans
9031,DB01406,target,P03372,Humans
9032,DB01406,target,P10275,Humans
9033,DB01406,target,P06401,Humans
9034,DB01406,target,P30968,Humans
9035,DB01406,target,Q96P88,Humans
9036,DB01406,target,P13500,Humans
9037,DB01406,enzyme,P11511,Humans
9038,DB01406,enzyme,P08684,Humans
9039,DB01406,carrier,P04278,Humans
9040,DB01407,target,P07550,Humans
9041,DB01407,target,P08588,Humans
9042,DB01407,target,P13945,Humans
9043,DB01407,target,P01138,Humans
9044,DB01407,target,P01375,Humans
9045,DB01407,enzyme,P04798,Humans
9046,DB01409,target,P20309,Humans
9047,DB01409,target,P11229,Humans
9048,DB01409,target,P08172,Humans
9049,DB01409,target,P08173,Humans
9050,DB01409,target,P08912,Humans
9051,DB01409,enzyme,P10635,Humans
9052,DB01409,enzyme,P08684,Humans
9053,DB01409,transporter,O76082,Humans
9054,DB01409,transporter,Q9H015,Humans
9055,DB01410,target,P04150,Humans
9056,DB01410,enzyme,P08684,Humans
9057,DB01410,enzyme,P10635,Humans
9058,DB01410,enzyme,P23141,Humans
9059,DB01410,carrier,P08185,Humans
9060,DB01413,target,P0AD65,Escherichia coli (strain K12)
9061,DB01413,target,P0AD68,Escherichia coli (strain K12)
9062,DB01413,target,Q51504,Pseudomonas aeruginosa
9063,DB01413,target,Q9X6V3,Pseudomonas aeruginosa
9064,DB01413,transporter,O76082,Humans
9065,DB01413,transporter,P46059,Humans
9066,DB01413,transporter,Q16348,Humans
9067,DB01414,target,P02918,Escherichia coli (strain K12)
9068,DB01414,target,P02919,Escherichia coli (strain K12)
9069,DB01414,transporter,Q4U2R8,Humans
9070,DB01414,transporter,Q8TCC7,Humans
9071,DB01415,target,P0AD68,Escherichia coli (strain K12)
9072,DB01415,target,P02918,Escherichia coli (strain K12)
9073,DB01415,target,P02919,Escherichia coli (strain K12)
9074,DB01415,target,P0AD65,Escherichia coli (strain K12)
9075,DB01415,transporter,P46059,Humans
9076,DB01415,transporter,Q16348,Humans
9077,DB01415,transporter,Q4U2R8,Humans
9078,DB01415,transporter,Q8TCC7,Humans
9079,DB01416,target,P0AD68,Escherichia coli (strain K12)
9080,DB01418,target,Q9BQB6,Humans
9081,DB01418,enzyme,P11712,Humans
9082,DB01418,enzyme,P05177,Humans
9083,DB01418,enzyme,P33261,Humans
9084,DB01418,enzyme,P08684,Humans
9085,DB01418,carrier,P02768,Humans
9086,DB01418,carrier,P02763,Humans
9087,DB01418,transporter,P08183,Humans
9088,DB01419,target,P23219,Humans
9089,DB01419,target,P35354,Humans
9090,DB01420,target,P10275,Humans
9091,DB01420,enzyme,P21964,Humans
9092,DB01420,enzyme,P22309,Humans
9093,DB01420,enzyme,P08684,Humans
9094,DB01420,carrier,P04278,Humans
9095,DB01420,carrier,P02768,Humans
9096,DB01420,transporter,P08183,Humans
9097,DB01421,target,Q5SHN7,Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)
9098,DB01424,enzyme,P33261,Humans
9099,DB01424,enzyme,P05177,Humans
9100,DB01424,enzyme,P10632,Humans
9101,DB01424,enzyme,P11712,Humans
9102,DB01424,enzyme,P10635,Humans
9103,DB01424,enzyme,P08684,Humans
9104,DB01424,enzyme,P33260,Humans
9105,DB01424,enzyme,P05093,Humans
9106,DB01424,transporter,Q4U2R8,Humans
9107,DB01426,target,Q14524,Humans
9108,DB01426,carrier,P02763,Humans
9109,DB01427,target,Q14432,Humans
9110,DB01427,target,P01375,Humans
9111,DB01427,target,Q13370,Humans
9112,DB01428,target,P06401,Humans
9113,DB01428,target,P10275,Humans
9114,DB01428,target,P03372,Humans
9115,DB01428,target,Q92731,Humans
9116,DB01430,target,P05023,Humans
9117,DB01435,target,P35354,Humans
9118,DB01435,target,P23219,Humans
9119,DB01435,enzyme,P10632,Humans
9120,DB01435,enzyme,P11712,Humans
9121,DB01435,enzyme,P05177,Humans
9122,DB01435,enzyme,P33261,Humans
9123,DB01435,enzyme,P08684,Humans
9124,DB01435,enzyme,P11509,Humans
9125,DB01435,enzyme,P20813,Humans
9126,DB01435,enzyme,P33260,Humans
9127,DB01435,enzyme,P10635,Humans
9128,DB01435,enzyme,P05181,Humans
9129,DB01435,transporter,Q4U2R8,Humans
9130,DB01436,target,P11473,Humans
9131,DB01436,target,O15528,Humans
9132,DB01436,target,P19793,Humans
9133,DB01436,carrier,P02774,Humans
9134,DB01437,target,P14867,Humans
9135,DB01437,enzyme,P05108,Humans
9136,DB01438,target,P35498,Humans
9137,DB01440,target,Q9HAB3,Humans
9138,DB01440,target,P18505,Humans
9139,DB01440,transporter,O60669,Humans
9140,DB01440,transporter,P53985,Humans
9141,DB01440,transporter,O15427,Humans
9142,DB01452,target,P35372,Humans
9143,DB01452,target,P41145,Humans
9144,DB01452,target,P41143,Humans
9145,DB01452,target,P23141,Humans
9146,DB01452,carrier,P05543,Humans
9147,DB01497,target,P35372,Humans
9148,DB01497,target,P41143,Humans
9149,DB01497,target,P41145,Humans
9150,DB01497,target,P41146,Humans
9151,DB01497,target,O60858,Humans
9152,DB01497,target,P01189,Humans
9153,DB01535,target,P35372,Humans
9154,DB01535,target,P41143,Humans
9155,DB01535,target,P41145,Humans
9156,DB01541,target,P10275,Humans
9157,DB01544,enzyme,P33261,Humans
9158,DB01544,enzyme,P11509,Humans
9159,DB01544,enzyme,P16662,Humans
9160,DB01544,enzyme,P20813,Humans
9161,DB01544,enzyme,P11712,Humans
9162,DB01544,enzyme,P08684,Humans
9163,DB01544,enzyme,P05181,Humans
9164,DB01544,enzyme,P22309,Humans
9165,DB01544,enzyme,P35503,Humans
9166,DB01548,target,P35372,Humans
9167,DB01548,target,P41143,Humans
9168,DB01548,target,P41145,Humans
9169,DB01548,target,O60858,Humans
9170,DB01551,enzyme,P10635,Humans
9171,DB01551,enzyme,P08684,Humans
9172,DB01558,enzyme,P05177,Humans
9173,DB01558,enzyme,P33261,Humans
9174,DB01558,enzyme,P05181,Humans
9175,DB01559,enzyme,P20813,Humans
9176,DB01559,enzyme,P33260,Humans
9177,DB01559,enzyme,P33261,Humans
9178,DB01559,enzyme,P08684,Humans
9179,DB01576,target,Q05940,Humans
9180,DB01576,target,P23975,Humans
9181,DB01576,target,Q01959,Humans
9182,DB01576,target,Q96RJ0,Humans
9183,DB01576,target,P35368,Humans
9184,DB01576,enzyme,P10635,Humans
9185,DB01576,enzyme,P46883,Escherichia coli (strain K12)
9186,DB01576,transporter,Q01959,Humans
9187,DB01577,target,Q01959,Humans
9188,DB01577,target,P31645,Humans
9189,DB01577,target,P23975,Humans
9190,DB01577,target,Q05940,Humans
9191,DB01577,target,P54219,Humans
9192,DB01577,target,Q96RJ0,Humans
9193,DB01577,target,P08913,Humans
9194,DB01577,target,P18089,Humans
9195,DB01577,target,P18825,Humans
9196,DB01577,target,P21397,Humans
9197,DB01577,target,P27338,Humans
9198,DB01577,enzyme,P10635,Humans
9199,DB01577,transporter,O75751,Humans
9200,DB01577,transporter,O76082,Humans
9201,DB01579,target,P35348,Humans
9202,DB01579,target,P23975,Humans
9203,DB01579,target,P35368,Humans
9204,DB01580,target,P08588,Humans
9205,DB01580,target,P07550,Humans
9206,DB01580,target,P13945,Humans
9207,DB01580,enzyme,P10635,Humans
9208,DB01580,transporter,O15244,Humans
9209,DB01581,target,P0AC13,Escherichia coli (strain K12)
9210,DB01581,carrier,P02768,Humans
9211,DB01582,target,P0AC13,Escherichia coli (strain K12)
9212,DB01582,enzyme,P9WJI5,Mycobacterium tuberculosis
9213,DB01582,carrier,P02768,Humans
9214,DB01583,target,P10827,Humans
9215,DB01583,target,P10828,Humans
9216,DB01583,enzyme,P10632,Humans
9217,DB01583,enzyme,P08684,Humans
9218,DB01583,carrier,P02766,Humans
9219,DB01583,carrier,P05543,Humans
9220,DB01583,carrier,P02768,Humans
9221,DB01583,transporter,P46721,Humans
9222,DB01583,transporter,Q9Y6L6,Humans
9223,DB01583,transporter,Q9NPD5,Humans
9224,DB01583,transporter,Q6ZQN7,Humans
9225,DB01583,transporter,Q14973,Humans
9226,DB01583,transporter,Q9NYB5,Humans
9227,DB01583,transporter,Q96BD0,Humans
9228,DB01583,transporter,Q8TCC7,Humans
9229,DB01583,transporter,P36021,Humans
9230,DB01583,transporter,Q8TF71,Humans
9231,DB01583,transporter,P08183,Humans
9232,DB01586,target,P52895,Humans
9233,DB01586,target,Q96RI1,Humans
9234,DB01586,enzyme,P05181,Humans
9235,DB01586,transporter,O95342,Humans
9236,DB01586,transporter,P46721,Humans
9237,DB01586,transporter,Q92887,Humans
9238,DB01586,transporter,O15439,Humans
9239,DB01586,transporter,Q12908,Humans
9240,DB01586,transporter,Q14973,Humans
9241,DB01587,enzyme,P08684,Humans
9242,DB01587,carrier,P02768,Humans
9243,DB01587,transporter,P08183,Humans
9244,DB01588,enzyme,P08684,Humans
9245,DB01589,enzyme,P33261,Humans
9246,DB01589,enzyme,P11712,Humans
9247,DB01589,enzyme,P08684,Humans
9248,DB01589,enzyme,P20813,Humans
9249,DB01590,target,P42345,Humans
9250,DB01590,enzyme,P08684,Humans
9251,DB01590,enzyme,P10635,Humans
9252,DB01590,transporter,Q9Y6L6,Humans
9253,DB01590,transporter,Q9NPD5,Humans
9254,DB01590,transporter,P46721,Humans
9255,DB01590,transporter,P08183,Humans
9256,DB01591,target,P20309,Humans
9257,DB01591,target,P11229,Humans
9258,DB01591,target,P08172,Humans
9259,DB01591,target,P08173,Humans
9260,DB01591,target,P08912,Humans
9261,DB01591,enzyme,P08684,Humans
9262,DB01591,enzyme,P04798,Humans
9263,DB01591,enzyme,P10635,Humans
9264,DB01592,target,P02786,Humans
9265,DB01592,target,Q9GZT9,Humans
9266,DB01592,target,Q9BY41,Humans
9267,DB01592,target,Q9NZD4,Humans
9268,DB01592,target,P69905,Humans
9269,DB01592,target,Q16595,Humans
9270,DB01592,target,P02794,Humans
9271,DB01592,target,P39748,Humans
9272,DB01592,target,Q96FI4,Humans
9273,DB01592,target,Q969S2,Humans
9274,DB01592,target,P06746,Humans
9275,DB01592,target,P00450,Humans
9276,DB01592,target,P02787,Humans
9277,DB01593,target,P46663,Humans
9278,DB01593,target,P16455,Humans
9279,DB01593,target,P04075,Humans
9280,DB01593,target,P68104,Humans
9281,DB01593,target,P06733,Humans
9282,DB01593,target,O14556,Humans
9283,DB01593,target,P15531,Humans
9284,DB01593,target,P07237,Humans
9285,DB01593,target,P30101,Humans
9286,DB01593,target,Q06830,Humans
9287,DB01593,target,P78330,Humans
9288,DB01593,target,P60174,Humans
9289,DB01593,target,P49411,Humans
9290,DB01593,target,P03372,Humans
9291,DB01593,target,P08700,Humans
9292,DB01593,target,P02795,Humans
9293,DB01593,target,O14618,Humans
9294,DB01593,target,Q13547,Humans
9295,DB01593,target,P56524,Humans
9296,DB01593,target,P29372,Humans
9297,DB01593,target,P04279,Humans
9298,DB01593,target,P00441,Humans
9299,DB01593,target,Q9BY41,Humans
9300,DB01593,target,O15304,Humans
9301,DB01593,target,P23415,Humans
9302,DB01593,target,Q00987,Humans
9303,DB01593,target,P01308,Humans
9304,DB01593,target,P46939,Humans
9305,DB01593,target,P45381,Humans
9306,DB01593,target,P05109,Humans
9307,DB01593,target,P06702,Humans
9308,DB01593,target,P14780,Humans
9309,DB01593,target,O15350,Humans
9310,DB01593,target,P29034,Humans
9311,DB01593,target,P04637,Humans
9312,DB01593,target,P25713,Humans
9313,DB01593,target,O75340,Humans
9314,DB01593,target,Q8N907,Humans
9315,DB01593,target,P04731,Humans
9316,DB01593,target,P04217,Humans
9317,DB01593,target,P01023,Humans
9318,DB01593,target,P01019,Humans
9319,DB01593,target,P02765,Humans
9320,DB01593,target,P02743,Humans
9321,DB01593,target,P02647,Humans
9322,DB01593,target,P02652,Humans
9323,DB01593,target,P06727,Humans
9324,DB01593,target,Q0VD83,Humans
9325,DB01593,target,P02649,Humans
9326,DB01593,target,O14791,Humans
9327,DB01593,target,P02746,Humans
9328,DB01593,target,P02747,Humans
9329,DB01593,target,P00736,Humans
9330,DB01593,target,P09871,Humans
9331,DB01593,target,P01024,Humans
9332,DB01593,target,P0C0L5,Humans
9333,DB01593,target,P04003,Humans
9334,DB01593,target,P20851,Humans
9335,DB01593,target,P01031,Humans
9336,DB01593,target,P46736,Humans
9337,DB01593,target,P07357,Humans
9338,DB01593,target,P07358,Humans
9339,DB01593,target,P07360,Humans
9340,DB01593,target,P00751,Humans
9341,DB01593,target,P08603,Humans
9342,DB01593,target,P05156,Humans
9343,DB01593,target,P10909,Humans
9344,DB01593,target,P00450,Humans
9345,DB01593,target,P15169,Humans
9346,DB01593,target,P22792,Humans
9347,DB01593,target,P81605,Humans
9348,DB01593,target,P15924,Humans
9349,DB01593,target,P00748,Humans
9350,DB01593,target,P05160,Humans
9351,DB01593,target,P00734,Humans
9352,DB01593,target,O75636,Humans
9353,DB01593,target,P02671,Humans
9354,DB01593,target,P02751,Humans
9355,DB01593,target,P06396,Humans
9356,DB01593,target,P69905,Humans
9357,DB01593,target,P68871,Humans
9358,DB01593,target,P00739,Humans
9359,DB01593,target,Q86YZ3,Humans
9360,DB01593,target,P35858,Humans
9361,DB01593,target,P01876,Humans
9362,DB01593,target,P01871,Humans
9363,DB01593,target,P01599,Humans
9364,DB01593,target,P01619,Humans
9365,DB01593,target,P80748,Humans
9366,DB01593,target,P19827,Humans
9367,DB01593,target,P19823,Humans
9368,DB01593,target,Q06033,Humans
9369,DB01593,target,Q14624,Humans
9370,DB01593,target,P01591,Humans
9371,DB01593,target,P14923,Humans
9372,DB01593,target,P03952,Humans
9373,DB01593,target,P01042,Humans
9374,DB01593,target,P04264,Humans
9375,DB01593,target,P13645,Humans
9376,DB01593,target,P02533,Humans
9377,DB01593,target,P08779,Humans
9378,DB01593,target,P35908,Humans
9379,DB01593,target,P13647,Humans
9380,DB01593,target,P02538,Humans
9381,DB01593,target,P35527,Humans
9382,DB01593,target,P19652,Humans
9383,DB01593,target,Q96PD5,Humans
9384,DB01593,target,P27169,Humans
9385,DB01593,target,P20742,Humans
9386,DB01593,target,P31151,Humans
9387,DB01593,target,P49908,Humans
9388,DB01593,target,P01009,Humans
9389,DB01593,target,P01011,Humans
9390,DB01593,target,P29622,Humans
9391,DB01593,target,P08185,Humans
9392,DB01593,target,P05546,Humans
9393,DB01593,target,P04278,Humans
9394,DB01593,target,P02787,Humans
9395,DB01593,target,P02766,Humans
9396,DB01593,target,P04004,Humans
9397,DB01593,target,P51693,Humans
9398,DB01593,target,Q06481,Humans
9399,DB01593,target,P05067,Humans
9400,DB01593,target,P09874,Humans
9401,DB01593,enzyme,P00915,Humans
9402,DB01595,target,P35498,Humans
9403,DB01595,enzyme,P08684,Humans
9404,DB01595,enzyme,P05181,Humans
9405,DB01597,target,P16444,Humans
9406,DB01597,transporter,Q4U2R8,Humans
9407,DB01597,transporter,Q8TCC7,Humans
9408,DB01598,target,P0AD65,Escherichia coli (strain K12)
9409,DB01598,target,P02919,Escherichia coli (strain K12)
9410,DB01598,target,P02918,Escherichia coli (strain K12)
9411,DB01598,target,P42971,Bacillus subtilis (strain 168)
9412,DB01598,target,P72355,Staphylococcus aureus
9413,DB01598,enzyme,P16444,Humans
9414,DB01598,enzyme,P0AD63,Escherichia coli
9415,DB01598,enzyme,P62593,Escherichia coli
9416,DB01598,enzyme,Q93LQ9,Klebsiella pneumoniae
9417,DB01599,target,O95477,Humans
9418,DB01599,target,P23141,Humans
9419,DB01600,target,P35354,Humans
9420,DB01600,target,P23219,Humans
9421,DB01601,target,Q72874,Human immunodeficiency virus 1
9422,DB01601,enzyme,P08684,Humans
9423,DB01601,enzyme,P10635,Humans
9424,DB01601,enzyme,P05177,Humans
9425,DB01601,enzyme,P33261,Humans
9426,DB01601,enzyme,P20813,Humans
9427,DB01601,enzyme,P11712,Humans
9428,DB01601,carrier,P02763,Humans
9429,DB01601,carrier,P02768,Humans
9430,DB01601,transporter,P08183,Humans
9431,DB01601,transporter,Q9Y6L6,Humans
9432,DB01601,transporter,Q9NPD5,Humans
9433,DB01601,transporter,O95342,Humans
9434,DB01603,target,Q53707,Staphylococcus aureus
9435,DB01603,target,Q8DNB6,Streptococcus pneumoniae (strain ATCC BAA-255 / R6)
